,,,,,,,,Ajuste autoconsumo para menor entre FS consumo e geração,,,,Ajuste créditos liminado ao cdd,Ajuste: Injeção passa a ficar limitada ao CDD,,,,,,,,kWh,C/ imp + CIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valor atual,Histórico de Faturamento,kWh,Tarifa S/ imp.,c/ imp,COSIP,C/ imp + CIP,Geração kWh,AutoConsumo,Consumido da rede,Injetado na rede,Delta,Créditos,Inj.+Crédito,Tarifa FV s/ imp.,COSIP,Tarifa FV Final,,,,Jan,1152,1368.5187090406632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Abr,902.0160000000001,1056.6102391788393,786.6805152691807,270.6048,631.4112,516.0757152691806,5.687661103993605,531.4112,212.0593771604228,0,516.0757152691806,45.76227657929747,273.3220503349268,273.3220503349268,783.2881888439124,-19517.79657612481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mai,701.568,828.8879638057639,653.3252447358276,210.47039999999998,491.0976,442.8548447358276,57.44490583982122,391.0976,186.06626251959213,0,442.8548447358276,39.26952051737639,173.02196093337295,173.02196093337295,655.8660028723909,-18861.93057325242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jun,601.344,715.0268261192263,602.155910271075,180.4032,420.9408000000001,421.752710271075,158.25681611089612,320.9408000000001,177.27470519917674,0.8119102710749075,420.9408000000001,37.32632391559681,137.0566587708909,137.0566587708909,577.9701673483354,-18283.960405904083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jul,601.344,715.0268261192263,606.0109070808462,180.4032,420.9408000000001,425.60770708084624,262.9237231917423,320.9408000000001,177.27470519917674,5.478817351921066,420.9408000000001,37.32632391559681,137.0566587708909,137.0566587708909,577.9701673483354,-17705.990238555747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Ago,701.568,828.8879638057639,780.8258529742196,210.47039999999998,491.0976,570.3554529742196,442.18157616596187,391.0976,186.06626251959213,84.73667032614065,491.0976,43.5473779015296,137.0566587708909,137.0566587708909,691.831305034873,-17014.158933520874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Set,701.568,828.8879638057639,770.6799740283328,210.47039999999998,491.0976,560.2095740283328,611.2935501942947,391.0976,186.06626251959213,153.84864435447344,491.0976,43.5473779015296,137.0566587708909,137.0566587708909,691.831305034873,-16322.327628486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Out,701.568,828.8879638057639,924.4378601947667,210.47039999999998,491.0976,713.9674601947668,934.1634103890615,391.0976,186.06626251959213,376.7185045492402,491.0976,43.5473779015296,137.0566587708909,137.0566587708909,691.831305034873,-15630.496323451127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Nov,801.792,942.7491014923016,926.0801726230661,240.5376,561.2544,685.5425726230661,1158.4515830121277,461.25440000000003,200.05781984000754,501.0066771723063,561.2544,49.768431887462405,148.75089045078545,148.75089045078545,793.9982110415162,-14836.49811240961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dez,1002.24,1198.381376865377,1097.5655202051475,300.67199999999997,701.568,796.8935202051475,1353.7771032172752,601.568,220.85093448083813,596.3321973774539,701.568,62.210539859328,181.98611306348158,181.98611306348158,1016.3952638018955,-13820.102848607716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jan,1202.688,1568.7140174622978,1084.8376513550154,360.8064,841.8816000000002,724.0312513550155,1335.9267545722905,741.8816000000002,262.27745403383597,478.4818487324692,841.8816000000002,99.53686377492483,260.58510678190027,260.58510678190027,1308.1289106803974,-12511.973937927318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fev,1202.688,1568.7140174622978,1052.9504794979748,360.8064,841.8816000000002,692.1440794979749,1286.1892340702652,741.8816000000002,262.27745403383597,328.7443282304439,841.8816000000002,99.53686377492483,260.58510678190027,260.58510678190027,1308.1289106803974,-11203.84502724692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mar,1002.24,1318.2195145519147,916.8003038139692,300.67199999999997,701.568,616.1283038139693,1300.7495378842345,601.568,242.93602792892196,243.3046320444132,701.568,82.947386479104,222.9952556515834,222.9952556515834,1095.2242589003313,-10108.62076834659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Abr,902.0160000000001,1162.2712630967233,781.1737516622964,270.6048,631.4112,510.56895166229634,1279.9072895465308,531.4112,233.26531487646508,122.46238370670955,631.4112,74.6526478311936,204.20033008642517,204.20033008642517,958.0709330102981,-9150.549835336291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mai,701.568,911.7767601863403,648.7519680226768,210.47039999999998,491.0976,438.2815680226768,1327.0912575692078,391.0976,204.67288877155136,69.64635172938637,491.0976,58.0631705353728,157.3594789561084,157.3594789561084,754.4172812302319,-8396.13255410606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jun,601.344,786.5295087311489,597.9408188991774,180.4032,420.9408000000001,417.53761889917746,1423.6880764683851,320.9408000000001,195.00217571909442,66.24317062856375,420.9408000000001,49.76843188746241,150.76232464798,150.76232464798,635.7671840831689,-7760.365370022891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,601.344,786.5295087311489,601.7688307312803,180.4032,420.9408000000001,421.36563073128036,1524.1129071996654,320.9408000000001,195.00217571909442,66.66800135984403,420.9408000000001,49.76843188746241,150.76232464798,150.76232464798,635.7671840831689,-7124.598185939722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ago,701.568,911.7767601863403,775.3600720034001,210.47039999999998,491.0976,564.8896720034002,1697.9049792030655,391.0976,204.67288877155136,140.4600733632442,491.0976,58.0631705353728,157.3594789561084,157.3594789561084,754.4172812302319,-6370.180904709489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Set,701.568,911.7767601863403,765.2852142101345,210.47039999999998,491.0976,554.8148142101345,1861.6221934132,391.0976,204.67288877155136,204.1772875733787,491.0976,58.0631705353728,157.3594789561084,157.3594789561084,754.4172812302319,-5615.763623479257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Out,701.568,911.7767601863403,917.9667951734033,210.47039999999998,491.0976,707.4963951734032,2178.0209885866034,391.0976,204.67288877155136,420.57608274678194,491.0976,58.0631705353728,157.3
(Content truncated due to size limit. Use line ranges to read in chunks)
